                                                                                                                                                          HISTORY OF SALES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Customer;;;;;;;;;;;;;Report Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Item;;;;;;;;;;;;;User;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesrep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
End Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Order #;Org Id;Warehouse Id;Year;Month;Invoice Number;Document Number;Invoice GL Date;Invoice Date;Customer Name;Cost Center;Major;Minor;Unique;Item (Product);Quantity Invoiced;U of M;Local Unit Selling Price;Local Sales Amount;Local Unit Cost;Local Fiscal Cost;Local Gross Profit;Gross Profit Margin %;USD Sales Amt;USD Cost of Goods;USD Gross Profit;USD Gross Profit Margin %;VAT;Slsrep Name;Customer #;Tran Type;Sales Order #;IBU;Group IBU;Sub IBU;Pack Code;Purchase Order Info;Item (Product) Code;REFERENCE;Dispatch Date;Dispatch Customer;Dispatch Cust Name;Dispatch Destination;Controlled Product;Currency;Exchange Rate Usd;Incoterm;Line Type;Quantity in KG;UoM Conversion;Transaction Date;Fiscal Number;;;
431;623;MX1 1-TIJUANA TJ;2022;10;347;347;26-oct-22;26-oct-22;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;1220;200;220;125;MEZCLA FILM CLEAN TAMBOR METALICO SEMINUEVO 200 L RETORNO (INDUSTRIAL);278;KG;0,15;17.506,53;6,39;1.776,52;15.730,01;89,85%;867,36;88,02;779,34;89,85%;0%;Samantha Acevedo;1080616;TMX Warehouse Sales C;431;Multi-Industry (Others);Metal Working;Metal Working Others;PR11G0;ORD125149;2A4VA0.PR11G1;431;26-oct-22;;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;MEXICO;N;USD;20,1837;;LINE;278;1;26-oct-22;??;;;
431;623;MX1 1-TIJUANA TJ;2022;10;347;347;26-oct-22;26-oct-22;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);696;LB;0,06;16.239,40;18,45;12.840,62;3.398,78;20,93%;804,58;636,19;168,39;20,93%;0%;Samantha Acevedo;1080616;TMX Warehouse Sales C;431;Multi-Industry (Others);Metal Working;Metal Working Others;PR11G0;ORD125149;0A5H70.PR11G1;431;26-oct-22;;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;MEXICO;Y;USD;20,1837;;LINE;315,700032;0,453592;26-oct-22;??;;;
431;623;MX1 1-TIJUANA TJ;2022;10;347;347;26-oct-22;26-oct-22;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;1220;200;220;125;MEZCLA FILM CLEAN TAMBOR METALICO SEMINUEVO 200 L RETORNO (INDUSTRIAL);278;KG;0,15;17.506,53;6,39;1.776,52;15.730,01;89,85%;867,36;88,02;779,34;89,85%;0%;Samantha Acevedo;1080616;TMX RMA Empaque;431;Multi-Industry (Others);Metal Working;Metal Working Others;PR11G0;ORD125149;2A4VA0.PR11G1;431;26-oct-22;;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;MEXICO;N;USD;20,1837;;LINE;278;1;26-oct-22;??;;;
431;623;MX1 1-TIJUANA TJ;2022;10;347;347;26-oct-22;26-oct-22;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);696;LB;0,06;16.239,40;18,45;12.840,62;3.398,78;20,93%;804,58;636,19;168,39;20,93%;0%;Samantha Acevedo;1080616;TMX RMA Empaque;431;Multi-Industry (Others);Metal Working;Metal Working Others;PR11G0;ORD125149;0A5H70.PR11G1;431;26-oct-22;;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;MEXICO;Y;USD;20,1837;;LINE;315,700032;0,453592;26-oct-22;??;;;
433;623;MX1 1-TIJUANA TJ;2022;10;352;352;26-oct-22;26-oct-22;DJO, LLC;1220;200;295;120;PROPILENGLICOL USP/EP TAMBOR PLASTICO DE ORIGEN 200 L (PHARMA);7.584,00;LB;0,09;292.369,78;33,38;253.158,65;39.221,12;13,41%;14.485,44;12.542,73;1.942,71;13,41%;0%;David Oceguera;1080736;TMX Warehouse Sales A;433;Polymers;Plastics;Injection moulding;P122G0;365052-M;1A2010.P122G0;433;26-oct-22;;DJO, LLC;AMERICA;N;USD;20,1837;;LINE;3440,041728;0,453592;26-oct-22;??;;;
433;623;MX1 1-TIJUANA TJ;2022;10;352;352;26-oct-22;26-oct-22;DJO, LLC;1220;200;295;120;PROPILENGLICOL USP/EP TAMBOR PLASTICO DE ORIGEN 200 L (PHARMA);7.584,00;LB;0,09;292.369,78;33,38;253.158,65;39.221,12;13,41%;14.485,44;12.542,73;1.942,71;13,41%;0%;David Oceguera;1080736;TMX RMA Empaque;433;Polymers;Plastics;Injection moulding;P122G0;365052-M;1A2010.P122G0;433;26-oct-22;;DJO, LLC;AMERICA;N;USD;20,1837;;LINE;3440,041728;0,453592;26-oct-22;??;;;
434;623;MX1 1-TIJUANA TJ;2022;10;355;355;26-oct-22;26-oct-22;DJO, LLC;1220;200;295;120;PROPILENGLICOL USP/EP TAMBOR PLASTICO DE ORIGEN 200 L (PHARMA);7.584,00;LB;0,09;292.369,78;33,38;253.158,65;39.221,12;13,41%;14.485,44;12.542,73;1.942,71;13,41%;0%;David Oceguera;1080736;TMX Warehouse Sales A;434;Polymers;Plastics;Injection moulding;P122G0;;1A2010.P122G0;434;26-oct-22;;DJO, LLC;AMERICA;N;USD;20,1837;;LINE;3440,041728;0,453592;26-oct-22;??;;;
434;623;MX1 1-TIJUANA TJ;2022;10;355;355;26-oct-22;26-oct-22;DJO, LLC;1220;200;295;120;PROPILENGLICOL USP/EP TAMBOR PLASTICO DE ORIGEN 200 L (PHARMA);7.584,00;LB;0,09;292.369,78;33,38;253.158,65;39.221,12;13,41%;14.485,44;12.542,73;1.942,71;13,41%;0%;David Oceguera;1080736;TMX RMA Empaque;434;Polymers;Plastics;Injection moulding;P122G0;;1A2010.P122G0;434;26-oct-22;;DJO, LLC;AMERICA;N;USD;20,1837;;LINE;3440,041728;0,453592;26-oct-22;??;;;
435;623;MX1 1-TIJUANA TJ;2022;10;344;344;26-oct-22;26-oct-22;PEGAMENTOS CERAMICOS SA DE CV;1220;192;165;115;VINNAPAS 5010 N SACO 25 KG (INDUSTRIAL);7.500,00;KG;0,18;537.391,01;59,92;449.376,52;88.014,50;16,38%;26.625,00;22.264,33;4.360,67;16,38%;0%;Sandra López;1080517;TMX Warehouse Sales D;435;ACES;Construction;Cement-based products;P30C40;251;0B5AN0.P30C40;435;26-oct-22;;PEGAMENTOS CERAMICOS SA DE CV;MEXICO;N;USD;20,1837;;LINE;7500;1;26-oct-22;??;;;
435;623;MX1 1-TIJUANA TJ;2022;10;344;344;26-oct-22;26-oct-22;PEGAMENTOS CERAMICOS SA DE CV;1220;192;165;115;VINNAPAS 5010 N SACO 25 KG (INDUSTRIAL);7.500,00;KG;0,18;537.391,01;59,92;449.376,52;88.014,50;16,38%;26.625,00;22.264,33;4.360,67;16,38%;0%;Sandra López;1080517;TMX RMA Empaque;435;ACES;Construction;Cement-based products;P30C40;251;0B5AN0.P30C40;435;26-oct-22;;PEGAMENTOS CERAMICOS SA DE CV;MEXICO;N;USD;20,1837;;LINE;7500;1;26-oct-22;??;;;
436;623;MX1 1-TIJUANA TJ;2022;10;345;345;26-oct-22;26-oct-22;COVIDIEN AG;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);696;LB;0,07;19.667,00;18,45;12.840,62;6.826,37;34,71%;974,4;636,19;338,22;34,71%;0%;David Oceguera;1080690;TMX RMA Empaque;436;Polymers;Plastics;Injection moulding;PR11G0;;0A5H70.PR11G1;436;26-oct-22;;COVIDIEN AG;SWITZERLAND;Y;USD;20,1837;;LINE;315,700032;0,453592;26-oct-22;??;;;
436;623;MX1 1-TIJUANA TJ;2022;10;345;345;26-oct-22;26-oct-22;COVIDIEN AG;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);696;LB;0,07;19.667,00;18,45;12.840,62;6.826,37;34,71%;974,4;636,19;338,22;34,71%;0%;David Oceguera;1080690;TMX Warehouse Sales C;436;Polymers;Plastics;Injection moulding;PR11G0;;0A5H70.PR11G1;436;26-oct-22;;COVIDIEN AG;SWITZERLAND;Y;USD;20,1837;;LINE;315,700032;0,453592;26-oct-22;??;;;
438;623;MX1 1-TIJUANA TJ;2022;10;350;350;26-oct-22;26-oct-22;MEDIMEXICO S DE RL DE CV;1220;106;125;100;ALCOHOL ISOPROPILICO 70% USP IBC PLASTICO DE ORIGEN 1000 L (PHARMA);1.045,00;LT;93,49;97.699,14;39,27;41.040,34;56.658,80;57,99%;4.840,50;2.033,34;2.807,16;57,99%;0%;Samantha Acevedo;1080676;TMX RMA Empaque;438;Polymers;Plastics;Injection moulding;P222H0;120254;2D2050.P222H0;438;26-oct-22;;MEDIMEXICO S DE RL DE CV;MEXICO;N;MXN;20,1837;;LINE;916,9875;0,8775;26-oct-22;??;;;
438;623;MX1 1-TIJUANA TJ;2022;10;350;350;26-oct-22;26-oct-22;MEDIMEXICO S DE RL DE CV;1220;106;125;100;ALCOHOL ISOPROPILICO 70% USP IBC PLASTICO DE ORIGEN 1000 L (PHARMA);1.045,00;LT;93,49;97.699,14;39,27;41.040,34;56.658,80;57,99%;4.840,50;2.033,34;2.807,16;57,99%;0%;Samantha Acevedo;1080676;TMX Warehouse Sales C;438;Polymers;Plastics;Injection moulding;P222H0;120254;2D2050.P222H0;438;26-oct-22;;MEDIMEXICO S DE RL DE CV;MEXICO;N;MXN;20,1837;;LINE;916,9875;0,8775;26-oct-22;??;;;
440;623;MX1 1-TIJUANA TJ;2022;10;341;341;26-oct-22;26-oct-22;BAJA WASTEWATER SOLUTION S DE RL DE CV;1220;156;105;100;BENTONITA 200 MESH CLAY SACO 22.68 KG (INDUSTRIAL);6.000,00;LB;0,01;36.330,66;3,73;22.382,03;13.948,63;38,39%;1.800,00;1.108,92;691,08;38,39%;0%;Christian Valdivia;1080549;TMX RMA Empaque;440;Water Treatement / Pulp & Paper;Water Treatment;Other Water Treatment;P30C10;oc abierta octubre;0B5VV0.P30C10;440;26-oct-22;;BAJA WASTEWATER SOLUTION S DE RL DE CV;MEXICO;N;USD;20,1837;;LINE;2722,552;0,453592;26-oct-22;??;;;
440;623;MX1 1-TIJUANA TJ;2022;10;341;341;26-oct-22;26-oct-22;BAJA WASTEWATER SOLUTION S DE RL DE CV;1220;156;105;100;BENTONITA 200 MESH CLAY SACO 22.68 KG (INDUSTRIAL);6.000,00;LB;0,01;36.330,66;3,73;22.382,03;13.948,63;38,39%;1.800,00;1.108,92;691,08;38,39%;0%;Christian Valdivia;1080549;TMX Warehouse Sales C;440;Water Treatement / Pulp & Paper;Water Treatment;Other Water Treatment;P30C10;oc abierta octubre;0B5VV0.P30C10;440;26-oct-22;;BAJA WASTEWATER SOLUTION S DE RL DE CV;MEXICO;N;USD;20,1837;;LINE;2722,552;0,453592;26-oct-22;??;;;
120;623;MDT T-VENTA DIRECTA TJ;2022;10;356;356;27-oct-22;27-oct-22;Brenntag Mexico, S.A de C.V;1220;100;100;100;ACIDO BORICO GRANULAR SACO 25 Kg (TECNICO);5.000,00;KG;0,05;95.880,32;17,86;89.312,87;6.567,44;6,85%;4.658,50;4.339,41;319,09;6,85%;0%;OFICINA;1080495;TMX RMA Returns;120;Intercompany;BLA;BLA Companies;P30C40;825;0B4380.P30C40;120;27-oct-22;USAA8636;Brenntag Mexico, S.A de C.V;MEXICO;N;USD;20,5818;;LINE;5000;1;27-oct-22;??;;;
120;623;MDT T-VENTA DIRECTA TJ;2022;10;356;356;27-oct-22;27-oct-22;Brenntag Mexico, S.A de C.V;1220;100;100;100;ACIDO BORICO GRANULAR SACO 25 Kg (TECNICO);5.000,00;KG;0,05;95.880,32;17,86;89.312,87;6.567,44;6,85%;4.658,50;4.339,41;319,09;6,85%;0%;OFICINA;1080495;TMX Direct Sales B;120;Intercompany;BLA;BLA Companies;P30C40;825;0B4380.P30C40;120;27-oct-22;USAA8636;Brenntag Mexico, S.A de C.V;MEXICO;N;USD;20,5818;;LINE;5000;1;27-oct-22;??;;;
226;623;MX1 1-TIJUANA TJ;2022;10;360;360;27-oct-22;27-oct-22;INDUSTRIAS HUNTER, S. DE R.L. DE C.V.;1220;148;150;100;METIL ETIL CETONA TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);357;LB;0,08;11.881,93;20,92;7.469,23;4.412,70;37,14%;571,2;359,07;222,13;37,14%;0%;Marco Montes;1080538;TMX RMA Empaque;226;Polymers;Plastics;Injection moulding;PR11G0;77106;0A58O0.PR11G1;226;27-oct-22;;INDUSTRIAS HUNTER, S. DE R.L. DE C.V.;MEXICO;Y;USD;20,8017;;LINE;161,932344;0,453592;27-oct-22;??;;;
226;623;MX1 1-TIJUANA TJ;2022;10;360;360;27-oct-22;27-oct-22;INDUSTRIAS HUNTER, S. DE R.L. DE C.V.;1220;148;150;100;METIL ETIL CETONA TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);357;LB;0,08;11.881,93;20,92;7.469,23;4.412,70;37,14%;571,2;359,07;222,13;37,14%;0%;Marco Montes;1080538;TMX Warehouse Sales D;226;Polymers;Plastics;Injection moulding;PR11G0;77106;0A58O0.PR11G1;226;27-oct-22;;INDUSTRIAS HUNTER, S. DE R.L. DE C.V.;MEXICO;Y;USD;20,8017;;LINE;161,932344;0,453592;27-oct-22;??;;;
290;623;MX1 1-TIJUANA TJ;2022;10;363;363;27-oct-22;27-oct-22;UACJ METAL COMPONENTS MEXICO, SA DE CV;1220;200;999;999;QUICK SOLVENT-80029 TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);1.328,00;LB;0,07;42.244,81;18,75;24.903,50;17.241,31;40,91%;2.045,12;1.208,47;836,65;40,91%;0%;Christian Valdivia;1080559;TMX RMA Returns;290;Multi-Industry (Others);Metal Working;Machinery and Equipment;PR11G0;PUR-2210-1359;2D5I70.PR11G1;290;27-oct-22;;UACJ METAL COMPONENTS MEXICO, SA DE CV;MEXICO;N;USD;20,6075;;LINE;602,370176;0,453592;27-oct-22;??;;;
290;623;MX1 1-TIJUANA TJ;2022;10;363;363;27-oct-22;27-oct-22;UACJ METAL COMPONENTS MEXICO, SA DE CV;1220;200;999;999;QUICK SOLVENT-80029 TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);1.328,00;LB;0,07;42.244,81;18,75;24.903,50;17.241,31;40,91%;2.045,12;1.208,47;836,65;40,91%;0%;Christian Valdivia;1080559;TMX Warehouse Sales D;290;Multi-Industry (Others);Metal Working;Machinery and Equipment;PR11G0;PUR-2210-1359;2D5I70.PR11G1;290;27-oct-22;;UACJ METAL COMPONENTS MEXICO, SA DE CV;MEXICO;N;USD;20,6075;;LINE;602,370176;0,453592;27-oct-22;??;;;
293;623;MX1 1-TIJUANA TJ;2022;10;374;374;27-oct-22;27-oct-22;PRECISION PLATING, SA DE CV;1220;100;125;110;ACIDO NITRICO 67-70% TAMBOR ACERO INOXIDABLE RETORNO 200 L (INDUSTRIAL);600;LB;0,02;4.327,58;5,01;3.008,89;1.318,68;30,47%;220;146,01;63,99;30,47%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;293;Multi-Industry (Others);Metal Working;Basic metals;P171G0;1634166223;0D49I0.P171G1;293;27-oct-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,6075;;LINE;272,1552;0,453592;27-oct-22;??;;;
293;623;MX1 1-TIJUANA TJ;2022;10;374;374;27-oct-22;27-oct-22;PRECISION PLATING, SA DE CV;1220;100;125;110;ACIDO NITRICO 67-70% TAMBOR ACERO INOXIDABLE RETORNO 200 L (INDUSTRIAL);600;LB;0,02;4.327,58;5,01;3.008,89;1.318,68;30,47%;220;146,01;63,99;30,47%;0%;Christian Valdivia;1080648;TMX RMA Empaque;293;Multi-Industry (Others);Metal Working;Basic metals;P171G0;1634166223;0D49I0.P171G1;293;27-oct-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,6075;;LINE;272,1552;0,453592;27-oct-22;??;;;
311;623;MX1 1-TIJUANA TJ;2022;10;376;376;27-oct-22;27-oct-22;AGRICOLA VALLE DE LAS PALMAS S DE RL DE CV;1220;100;125;110;ACIDO NITRICO 67-70% IBC METALICO RETORNO 1250 L (INDUSTRIAL);3.874,00;LB;0,02;33.301,77;4,94;19.119,39;14.182,38;42,59%;1.627,08;934,15;692,93;42,59%;0%;Miguel Barillas Flores;1080594;TMX Warehouse Sales D;311;Agro;Agro;AgroOthers;P221I0;22/10/2022;0D49I0.P221I1;311;27-oct-22;;AGRICOLA VALLE DE LAS PALMAS S DE RL DE CV;MEXICO;Y;USD;20,4672;;LINE;1757,225408;0,453592;27-oct-22;??;;;
311;623;MX1 1-TIJUANA TJ;2022;10;376;376;27-oct-22;27-oct-22;AGRICOLA VALLE DE LAS PALMAS S DE RL DE CV;1220;100;125;110;ACIDO NITRICO 67-70% IBC METALICO RETORNO 1250 L (INDUSTRIAL);3.874,00;LB;0,02;33.301,77;4,94;19.119,39;14.182,38;42,59%;1.627,08;934,15;692,93;42,59%;0%;Miguel Barillas Flores;1080594;TMX RMA Returns;311;Agro;Agro;AgroOthers;P221I0;22/10/2022;0D49I0.P221I1;311;27-oct-22;;AGRICOLA VALLE DE LAS PALMAS S DE RL DE CV;MEXICO;Y;USD;20,4672;;LINE;1757,225408;0,453592;27-oct-22;??;;;
332;623;MX1 1-TIJUANA TJ;2022;10;373;373;27-oct-22;27-oct-22;COMERCIALIZADORA COSTA BELLA S DE RL DE CV;1220;194;355;100;HIPOCLORITO SODIO 12% TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);159;GAL;0,07;4.337,62;6,39;1.016,07;3.322,56;76,58%;223,06;49,91;163,15;76,58%;0%;Christian Valdivia;1080609;TMX Warehouse Sales B;332;Multi-Industry (Others);Distributors;Chemical Distributors;PR22G0;OCI;2D4CJ0.PR22G1.GL;332;27-oct-22;;COMERCIALIZADORA COSTA BELLA S DE RL DE CV;MEXICO;N;USD;20,3587;;LINE;7,28E+02;4,58E+00;27-oct-22;??;;;
332;623;MX1 1-TIJUANA TJ;2022;10;373;373;27-oct-22;27-oct-22;COMERCIALIZADORA COSTA BELLA S DE RL DE CV;1220;194;355;100;HIPOCLORITO SODIO 12% TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);159;GAL;0,07;4.337,62;6,39;1.016,07;3.322,56;76,58%;223,06;49,91;163,15;76,58%;0%;Christian Valdivia;1080609;TMX RMA Empaque;332;Multi-Industry (Others);Distributors;Chemical Distributors;PR22G0;OCI;2D4CJ0.PR22G1.GL;332;27-oct-22;;COMERCIALIZADORA COSTA BELLA S DE RL DE CV;MEXICO;N;USD;20,3587;;LINE;7,28E+02;4,58E+00;27-oct-22;??;;;
344;623;MX1 1-TIJUANA TJ;2022;10;375;375;27-oct-22;27-oct-22;PRECISION PLATING, SA DE CV;1220;100;125;110;ACIDO NITRICO 67-70% TAMBOR ACERO INOXIDABLE RETORNO 200 L (INDUSTRIAL);600;LB;0,02;4.275,33;5,01;3.008,89;1.266,44;29,62%;220;147,79;62,22;29,62%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;344;Multi-Industry (Others);Metal Working;Basic metals;P171G0;1634600410;0D49I0.P171G1;344;27-oct-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,3587;;LINE;272,1552;0,453592;27-oct-22;??;;;
344;623;MX1 1-TIJUANA TJ;2022;10;375;375;27-oct-22;27-oct-22;PRECISION PLATING, SA DE CV;1220;100;125;110;ACIDO NITRICO 67-70% TAMBOR ACERO INOXIDABLE RETORNO 200 L (INDUSTRIAL);600;LB;0,02;4.275,33;5,01;3.008,89;1.266,44;29,62%;220;147,79;62,22;29,62%;0%;Christian Valdivia;1080648;TMX RMA Returns;344;Multi-Industry (Others);Metal Working;Basic metals;P171G0;1634600410;0D49I0.P171G1;344;27-oct-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,3587;;LINE;272,1552;0,453592;27-oct-22;??;;;
371;623;MX1 1-TIJUANA TJ;2022;10;378;378;27-oct-22;27-oct-22;RICARDO DARIO RIVERA HINOJOSA;1220;146;110;100;SOSA CAUSTICA ESCAMAS SACO 25 KG (INDUSTRIAL);500;KG;0,06;12.258,82;18,25;9.123,79;3.035,03;24,96%;600;450,23;149,77;24,96%;0%;Sofia Cruz;1080743;TMX Warehouse Sales D;371;ACES;Coatings;Industrial Coatings;P30C40;RH-12456;1B5UC0.P30C40;371;27-oct-22;;RICARDO DARIO RIVERA HINOJOSA;MEXICO;Y;USD;20,2647;;LINE;500;1;27-oct-22;??;;;
371;623;MX1 1-TIJUANA TJ;2022;10;378;378;27-oct-22;27-oct-22;RICARDO DARIO RIVERA HINOJOSA;1220;146;110;100;SOSA CAUSTICA ESCAMAS SACO 25 KG (INDUSTRIAL);500;KG;0,06;12.258,82;18,25;9.123,79;3.035,03;24,96%;600;450,23;149,77;24,96%;0%;Sofia Cruz;1080743;TMX RMA Empaque;371;ACES;Coatings;Industrial Coatings;P30C40;RH-12456;1B5UC0.P30C40;371;27-oct-22;;RICARDO DARIO RIVERA HINOJOSA;MEXICO;Y;USD;20,2647;;LINE;500;1;27-oct-22;??;;;
371;623;MX1 1-TIJUANA TJ;2022;10;378;378;27-oct-22;27-oct-22;RICARDO DARIO RIVERA HINOJOSA;1220;146;100;100;HIDROXIDO DE AMONIA 26 BE TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);375;LB;0,02;3.191,69;7,32;2.743,40;448,29;14,05%;157,5;135,38;22,12;14,05%;0%;Sofia Cruz;1080743;TMX Warehouse Sales D;371;ACES;Coatings;Industrial Coatings;PR22G0;RH-12456;1D4A30.PR22G1;371;27-oct-22;;RICARDO DARIO RIVERA HINOJOSA;MEXICO;N;USD;20,2647;;LINE;170,097;0,453592;27-oct-22;??;;;
371;623;MX1 1-TIJUANA TJ;2022;10;378;378;27-oct-22;27-oct-22;RICARDO DARIO RIVERA HINOJOSA;1220;146;100;100;HIDROXIDO DE AMONIA 26 BE TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);375;LB;0,02;3.191,69;7,32;2.743,40;448,29;14,05%;157,5;135,38;22,12;14,05%;0%;Sofia Cruz;1080743;TMX RMA Empaque;371;ACES;Coatings;Industrial Coatings;PR22G0;RH-12456;1D4A30.PR22G1;371;27-oct-22;;RICARDO DARIO RIVERA HINOJOSA;MEXICO;N;USD;20,2647;;LINE;170,097;0,453592;27-oct-22;??;;;
401;623;MX1 1-TIJUANA TJ;2022;10;365;365;27-oct-22;27-oct-22;AVERY PRODUCTS CORPORATION;1220;108;125;100;TRIETANOLAMINA 99% TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);2.028,24;LB;0,07;55.075,13;26;52.727,76;2.347,37;4,26%;2.717,84;2.602,00;115,84;4,26%;0%;Christian Valdivia;1080693;TMX RMA Empaque;401;Multi-Industry (Others);Other;All Others;P111G0;439464;0A5MN0.P111G0;401;27-oct-22;;AVERY PRODUCTS CORPORATION;AMERICA;N;USD;20,2643;;LINE;919,9934381;0,453592;27-oct-22;??;;;
401;623;MX1 1-TIJUANA TJ;2022;10;365;365;27-oct-22;27-oct-22;AVERY PRODUCTS CORPORATION;1220;108;125;100;TRIETANOLAMINA 99% TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);2.028,24;LB;0,07;55.075,13;26;52.727,76;2.347,37;4,26%;2.717,84;2.602,00;115,84;4,26%;0%;Christian Valdivia;1080693;TMX Warehouse Sales A;401;Multi-Industry (Others);Other;All Others;P111G0;439464;0A5MN0.P111G0;401;27-oct-22;;AVERY PRODUCTS CORPORATION;AMERICA;N;USD;20,2643;;LINE;919,9934381;0,453592;27-oct-22;??;;;
417;623;MX1 1-TIJUANA TJ;2022;10;371;371;27-oct-22;27-oct-22;PULIDOS INDUSTRIALES, SA DE CV;1220;194;355;100;HIPOCLORITO SODIO 12% TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);795;GAL;0,09;28.837,11;6,39;5.080,34;23.756,77;82,38%;1.423,05;250,7;1.172,35;82,38%;0%;Christian Valdivia;1080610;TMX RMA Empaque;417;Multi-Industry (Others);Metal Working;Metal Working Others;PR22G0;48776;2D4CJ0.PR22G1.GL;417;27-oct-22;;PULIDOS INDUSTRIALES, SA DE CV;MEXICO;N;USD;20,2643;;LINE;3,64E+03;4,58E+00;27-oct-22;??;;;
417;623;MX1 1-TIJUANA TJ;2022;10;371;371;27-oct-22;27-oct-22;PULIDOS INDUSTRIALES, SA DE CV;1220;194;355;100;HIPOCLORITO SODIO 12% TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);795;GAL;0,09;28.837,11;6,39;5.080,34;23.756,77;82,38%;1.423,05;250,7;1.172,35;82,38%;0%;Christian Valdivia;1080610;TMX Warehouse Sales B;417;Multi-Industry (Others);Metal Working;Metal Working Others;PR22G0;48776;2D4CJ0.PR22G1.GL;417;27-oct-22;;PULIDOS INDUSTRIALES, SA DE CV;MEXICO;N;USD;20,2643;;LINE;3,64E+03;4,58E+00;27-oct-22;??;;;
423;623;MX1 1-TIJUANA TJ;2022;10;359;359;27-oct-22;27-oct-22;PACIFIC BAJA, S. DE R.L. DE C.V.;1220;194;355;100;HIPOCLORITO SODIO 12% IBC PLASTICO RETORNO 840 L (INDUSTRIAL);440;GAL;0,08;14.120,52;22,93;9.647,16;4.473,36;31,68%;699,6;477,97;222,63;31,68%;0%;Christian Valdivia;1080516;TMX Warehouse Sales D;423;Multi-Industry (Others);Other;All Others;P22F70;2299;2D4CJ0.P22F71;423;27-oct-22;;PACIFIC BAJA, S. DE R.L. DE C.V.;MEXICO;N;USD;20,1837;;LINE;1,93E+03;4,39E+00;27-oct-22;??;;;
423;623;MX1 1-TIJUANA TJ;2022;10;359;359;27-oct-22;27-oct-22;PACIFIC BAJA, S. DE R.L. DE C.V.;1220;194;355;100;HIPOCLORITO SODIO 12% IBC PLASTICO RETORNO 840 L (INDUSTRIAL);440;GAL;0,08;14.120,52;22,93;9.647,16;4.473,36;31,68%;699,6;477,97;222,63;31,68%;0%;Christian Valdivia;1080516;TMX RMA Empaque;423;Multi-Industry (Others);Other;All Others;P22F70;2299;2D4CJ0.P22F71;423;27-oct-22;;PACIFIC BAJA, S. DE R.L. DE C.V.;MEXICO;N;USD;20,1837;;LINE;1,93E+03;4,39E+00;27-oct-22;??;;;
