                                                                                                                                                          HISTORY OF SALES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Customer;;;;;;;;;;;;;Report Date;10/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Item;;;;;;;;;;;;;User;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesrep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
End Date;10/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Order #;Org Id;Warehouse Id;Year;Month;Invoice Number;Document Number;Invoice GL Date;Invoice Date;Customer Name;Cost Center;Major;Minor;Unique;Item (Product);Quantity Invoiced;U of M;Local Unit Selling Price;Local Sales Amount;Local Unit Cost;Local Fiscal Cost;Local Gross Profit;Gross Profit Margin %;USD Sales Amt;USD Cost of Goods;USD Gross Profit;USD Gross Profit Margin %;VAT;Slsrep Name;Customer #;Tran Type;Sales Order #;IBU;Group IBU;Sub IBU;Pack Code;Purchase Order Info;Item (Product) Code;REFERENCE;Dispatch Date;Dispatch Customer;Dispatch Cust Name;Dispatch Destination;Controlled Product;Currency;Exchange Rate Usd;Incoterm;Line Type;Quantity in KG;UoM Conversion;Transaction Date;Fiscal Number;;;
1061;604;M02 2-QUERETARO MX;2022;10;372;372;11-oct-22;11-oct-22;REACTIVOS Y LIMPIEZA DOGO SA;1220;226;130;125;TERGITOL NP-10 SURFACTANTE GRANEL (INDUSTRIAL);14.880,00;KG;0,16;1.010.033,81;59,95;892.075,24;117.958,57;11,68%;48.806,40;43.106,46;5.699,94;11,68%;0%;María Valdez;1084844;BMX Warehouse Sales A;1061;Care;Personal Care;Perfumes & Fragrance;P00000;1001626;0A5430.P00000;1061;11-oct-22;;REACTIVOS Y LIMPIEZA DOGO SA;MEXICO;N;USD;20,6947;;LINE;14880;1;11-oct-22;??;;;
1064;604;M02 2-QUERETARO MX;2022;10;364;364;11-oct-22;11-oct-22;SAINT-GOBAIN PLAKA SA DE CV;1220;196;170;290;SILRES BS 94 IBC PLASTICO DE ORIGEN 1000 L (INDUSTRIAL);1.900,00;KG;0,33;271.307,52;64,57;122.690,51;148.617,01;54,78%;13.110,00;5.928,60;7.181,40;54,78%;0%;Edith Romero;1084803;BMX Warehouse Sales A;1064;ACES;Inks;Printing;P22TX0;4500005948-R00;0A5QN0.P22TX0;1064;11-oct-22;;SAINT-GOBAIN PLAKA SA DE CV;MEXICO;N;USD;20,6947;;LINE;1900;1;11-oct-22;??;;;
1074;604;M02 2-QUERETARO MX;2022;10;365;365;11-oct-22;11-oct-22;LUBRICANTES DE AMERICA S.A. DE C.V.;1220;168;170;105;INFINEUM D3474 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);2.880,00;KG;0,25;313.499,87;106,54;306.843,09;6.656,78;2,12%;15.148,80;14.827,13;322,67;2,12%;0%;Laura Rojas;1084679;BMX Warehouse Sales A;1074;Additives;Lubs Additives;Lubricants;P111G0;4500322675;0D5S20.P111G0;1074;11-oct-22;;LUBRICANTES DE AMERICA S.A. DE C.V.;MEXICO;N;USD;20,6947;;LINE;2880;1;11-oct-22;??;;;
110;604;M02 2-QUERETARO MX;2022;10;381;381;11-oct-22;11-oct-22;RALOY LUBRICANTES,S.A. DE C.V.;1220;168;170;105;INFINEUM S810 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.488,00;KG;0,32;194.700,93;119,61;177.981,63;16.719,30;8,59%;9.680,93;8.849,61;831,32;8,59%;0%;Laura Rojas;1084580;BMX RMA Returns;110;Additives;Lubs Additives;Lubricants;P111G0;PO23697;0D5TJ0.P111G0;110;11-oct-22;;RALOY LUBRICANTES,S.A. DE C.V.;MEXICO;N;USD;20,1118;;LINE;1488;1;11-oct-22;??;;;
110;604;M02 2-QUERETARO MX;2022;10;381;381;11-oct-22;11-oct-22;RALOY LUBRICANTES,S.A. DE C.V.;1220;168;170;105;INFINEUM SV603 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);328;KG;0,28;36.941,35;103,7;34.012,64;2.928,71;7,93%;1.836,80;1.691,18;145,62;7,93%;0%;Laura Rojas;1084580;BMX RMA Returns;110;Additives;Lubs Additives;Lubricants;P111G0;PO23697;0D5VN0.P111G0;110;11-oct-22;;RALOY LUBRICANTES,S.A. DE C.V.;MEXICO;N;USD;20,1118;;LINE;328;1;11-oct-22;??;;;
110;604;M02 2-QUERETARO MX;2022;10;381;381;11-oct-22;11-oct-22;RALOY LUBRICANTES,S.A. DE C.V.;1220;168;170;105;INFINEUM SV603 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);328;KG;0,28;36.941,35;103,7;34.012,64;2.928,71;7,93%;1.836,80;1.691,18;145,62;7,93%;0%;Laura Rojas;1084580;BMX Warehouse Sales A;110;Additives;Lubs Additives;Lubricants;P111G0;PO23697;0D5VN0.P111G0;110;11-oct-22;;RALOY LUBRICANTES,S.A. DE C.V.;MEXICO;N;USD;20,1118;;LINE;328;1;11-oct-22;??;;;
110;604;M02 2-QUERETARO MX;2022;10;381;381;11-oct-22;11-oct-22;RALOY LUBRICANTES,S.A. DE C.V.;1220;168;170;105;INFINEUM S810 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.488,00;KG;0,32;194.700,93;119,61;177.981,63;16.719,30;8,59%;9.680,93;8.849,61;831,32;8,59%;0%;Laura Rojas;1084580;BMX Warehouse Sales A;110;Additives;Lubs Additives;Lubricants;P111G0;PO23697;0D5TJ0.P111G0;110;11-oct-22;;RALOY LUBRICANTES,S.A. DE C.V.;MEXICO;N;USD;20,1118;;LINE;1488;1;11-oct-22;??;;;
1102;604;M02 2-QUERETARO MX;2022;10;394;394;11-oct-22;11-oct-22;NALCO DE MEXICO, S. DE R.L. DE C.V.;1220;202;100;130;EXXSOL D80 TAMBOR METALICO NUEVO GRIS CON BLANCO 200 L  (INDUSTRIAL);4.000,00;KG;0,1;163.183,68;35,15;140.599,91;22.583,77;13,84%;7.920,00;6.823,91;1.096,09;13,84%;0%;María Sánchez;1084014;BMX Warehouse Sales A;1102;Water Treatement / Pulp & Paper;Water Treatment;Other WT service companies;P11ZW0;4800066922;0A5F90.P11ZW0;1102;12-oct-22;;NALCO DE MEXICO, S. DE R.L. DE C.V.;MEXICO;N;USD;20,604;;LINE;4000;1;12-oct-22;??;;;
1103;604;M01 1-SAN MARTIN OBISPO MX;2022;10;345;345;11-oct-22;11-oct-22;NALCO DE MEXICO, S. DE R.L. DE C.V.;1220;126;105;135;BENZOATO DE SODIO POLVO ESPECIAL SACO 25 KG (FOOD);500;KG;0,15;32.863,38;58,3;29.150,09;3.713,29;11,30%;1.595,00;1.414,78;180,22;11,30%;0%;María Sánchez;1084014;BMX Warehouse Sales A;1103;Water Treatement / Pulp & Paper;Water Treatment;Other WT service companies;P30C40;4800066920;0B1K60.P30C40;1103;11-oct-22;;NALCO DE MEXICO, S. DE R.L. DE C.V.;MEXICO;N;USD;20,604;;LINE;500;1;11-oct-22;??;;;
1109;604;M03 3-GUADALAJARA MX;2022;10;339;339;11-oct-22;11-oct-22;PRODUCTOS KAREY;1220;224;115;120;METABISULFITO DE SODIO SACO DE 25 KG (FOOD);800;KG;0,05;16.153,54;13,36;10.684,42;5.469,12;33,86%;784;518,56;265,44;33,86%;0%;Erika Garcia;1084078;BMX Warehouse Sales D;1109;Food & Nutrition;FRUIT & VEGETABLE PROCESSING;FRUIT & VEGETABLE PROCESSING;P30C40;63;0B1080.P30C40;1109;11-oct-22;;PRODUCTOS KAREY;MEXICO;N;USD;20,604;;LINE;800;1;11-oct-22;??;;;
1110;604;M02 2-QUERETARO MX;2022;10;360;360;11-oct-22;11-oct-22;POTOQUIMICA,SA DE CV;1220;106;130;100;METANOL TAMBOR METALICO SEMINUEVO 200 L (INDUSTRIAL);199,49;LT;0,03;2.229,46;8,53;1.701,20;518,27;23,35%;107,72;82,57;25,15;23,35%;0%;Claudia Cisneros;1084798;BMX Warehouse Sales B;1110;Multi-Industry (Others);Distributors;Distributors Others;PR11G0;5798;2A5370.PR11G1;1110;11-oct-22;;POTOQUIMICA,SA DE CV;MEXICO;Y;USD;20,604;;LINE;157,99608;0,792;11-oct-22;??;;;
1112;604;M02 2-QUERETARO MX;2022;10;393;393;11-oct-22;11-oct-22;PRODUCTOS KAREY;1220;224;115;120;METABISULFITO DE SODIO SACO DE 25 KG (FOOD);1.750,00;KG;0,05;35.335,86;13,46;23.553,03;11.782,83;33,35%;1.715,00;1.143,13;571,87;33,35%;0%;Erika Garcia;1084078;BMX Warehouse Sales D;1112;Food & Nutrition;FRUIT & VEGETABLE PROCESSING;FRUIT & VEGETABLE PROCESSING;P30C40;63;0B1080.P30C40;1112;12-oct-22;;PRODUCTOS KAREY;MEXICO;N;USD;20,604;;LINE;1750;1;12-oct-22;??;;;
1113;604;M01 1-SAN MARTIN OBISPO MX;2022;10;337;337;11-oct-22;11-oct-22;PRODUCTOS KAREY;1220;224;115;120;METABISULFITO DE SODIO SACO DE 25 KG (FOOD);450;KG;0,05;9.086,36;12,95;5.827,90;3.258,47;35,86%;441;282,85;158,15;35,86%;0%;Erika Garcia;1084078;BMX Warehouse Sales D;1113;Food & Nutrition;FRUIT & VEGETABLE PROCESSING;FRUIT & VEGETABLE PROCESSING;P30C40;63;0B1080.P30C40;1113;11-oct-22;;PRODUCTOS KAREY;MEXICO;N;USD;20,604;;LINE;450;1;11-oct-22;??;;;
1115;604;M02 2-QUERETARO MX;2022;10;391;391;11-oct-22;11-oct-22;FORMULAS QUIMICAS Y CONTRATIPOS S.A.;1220;194;390;100;BORRESPERSE NA 890L GRANEL (INDUSTRIAL);30.110,00;KG;0,02;303.374,12;6,86;206.602,81;96.771,31;31,90%;14.753,90;10.047,65;4.706,25;31,90%;0%;Juan Reyna;1083380;BMX Warehouse Sales A;1115;ACES;Construction;Concrete-based products;P00000;F-725;0G5AR0.P00000;1115;11-oct-22;;FORMULAS QUIMICAS Y CONTRATIPOS S.A.;MEXICO;N;USD;20,5623;;LINE;30110;1;11-oct-22;??;;;
1117;604;M01 1-SAN MARTIN OBISPO MX;2022;10;338;338;11-oct-22;11-oct-22;PRODUCTOS KAREY;1220;178;130;120;AMARILLO # 6 HIDRO FDA CAJA DE CARTON 25 KG (FOOD);25;KG;0,48;5.125,25;128,55;3.223,66;1.911,59;37,30%;248,75;155,97;92,78;37,30%;0%;Erika Garcia;1084078;BMX Warehouse Sales D;1117;Food & Nutrition;FRUIT & VEGETABLE PROCESSING;FRUIT & VEGETABLE PROCESSING;P64C40;10;1B1MZ0.P64C40;1117;11-oct-22;;PRODUCTOS KAREY;MEXICO;N;USD;20,604;;LINE;25;1;11-oct-22;??;;;
1119;604;M03 3-GUADALAJARA MX;2022;10;350;350;11-oct-22;11-oct-22;ALPEZZI CHOCOLATE, S.A. DE C.V.;1220;184;185;125;SWEETPEARL P35 SK-MALTITOL SACO 25 KG (FOOD);4.000,00;KG;0,3;501.913,44;67,18;268.734,38;233.179,06;46,46%;24.360,00;13.042,83;11.317,17;46,46%;0%;Angelina Araujo;1083901;BMX Warehouse Sales A;1119;Food & Nutrition;CHOCOLATE & CONFECTIONARY;CHOCOLATE & CONFECTIONARY;P30C40;OC-000055463;0B1J10.P30C40;1119;11-oct-22;;ALPEZZI CHOCOLATE, S.A. DE C.V.;MEXICO;N;USD;20,604;;LINE;4000;1;11-oct-22;??;;;
1122;604;M02 2-QUERETARO MX;2022;10;386;386;11-oct-22;11-oct-22;HOUSE OF FULLER, S DE RL DE CV;1220;108;125;110;TRIETANOLAMINA 99% TAMBOR METALICO NUEVO CON ARRILO 200 L (INDUSTRIAL);460;KG;0,13;24.547,61;44,42;20.431,22;4.116,39;16,77%;1.191,40;991,61;199,79;16,77%;0%;Evangelina Palacios;1083649;BMX Warehouse Sales B;1122;Care;Personal Care;Cosmetics;P11HZ0;296333;0A5MN0.P11HZ0;1122;11-oct-22;;HOUSE OF FULLER, S DE RL DE CV;MEXICO;Y;USD;20,604;;LINE;460;1;11-oct-22;??;;;
1123;604;M02 2-QUERETARO MX;2022;10;387;387;11-oct-22;11-oct-22;HOUSE OF FULLER, S DE RL DE CV;1220;108;125;110;TRIETANOLAMINA 99% TAMBOR METALICO NUEVO CON ARRILO 200 L (INDUSTRIAL);460;KG;0,13;24.547,61;44,42;20.431,22;4.116,39;16,77%;1.191,40;991,61;199,79;16,77%;0%;Evangelina Palacios;1083649;BMX Warehouse Sales B;1123;Care;Personal Care;Cosmetics;P11HZ0;296333;0A5MN0.P11HZ0;1123;11-oct-22;;HOUSE OF FULLER, S DE RL DE CV;MEXICO;Y;USD;20,604;;LINE;460;1;11-oct-22;??;;;
1131;604;M01 1-SAN MARTIN OBISPO MX;2022;10;343;343;11-oct-22;11-oct-22;KERRY INGREDIENTS (DE MEXICO) SA DE CV;1220;220;110;999;CLEARAM CH 20 20 SACO 25 KG (FOOD);3.400,00;KG;0,06;89.668,61;19,45;66.113,78;23.554,83;26,27%;4.352,00;3.208,78;1.143,22;26,27%;0%;Jorge Carranza;1084433;BMX Warehouse Sales A;1131;Food & Nutrition;INGREDIENT PRODUCER;OTHER INGREDIENT PRODUCERS;P30C40;49786963;0E19Q0.P30C40;1131;11-oct-22;;KERRY INGREDIENTS (DE MEXICO) SA DE CV;MEXICO;N;USD;20,604;;LINE;3400;1;11-oct-22;??;;;
1132;604;M02 2-QUERETARO MX;2022;10;375;375;11-oct-22;11-oct-22;BERLAC PINTURAS Y QUIMICOS DE MEXICO, S DE RL DE CV;1220;196;170;100;WACKER E 10 EMULSIÓN DE FLUIDO DE SILICONA TAMBOR PLASTICO DE ORIGEN 200 L (INDUSTRIAL);200;KG;0,2;17.142,53;58,97;11.793,57;5.348,96;31,20%;832;572,39;259,61;31,20%;0%;Sandra López;1083851;BMX Warehouse Sales B;1132;ACES;Coatings;Industrial Coatings;P122G0;OCB1546;0D5HS0.P122G0;1132;11-oct-22;;BERLAC PINTURAS Y QUIMICOS DE MEXICO, S DE RL DE CV;MEXICO;N;USD;20,604;;LINE;200;1;11-oct-22;??;;;
1135;604;M01 1-SAN MARTIN OBISPO MX;2022;10;354;354;11-oct-22;11-oct-22;PROCESADORA DE ALIMENTOS M&A SA DE CV;1220;194;290;100;NITRITO DE SODIO SACO 22.68 KG (FOOD);612,36;KG;0,1;27.126,61;29,56;18.100,80;9.025,81;33,27%;1.316,57;878,51;438,06;33,27%;0%;Erika Garcia;1084030;BMX Warehouse Sales B;1135;Food & Nutrition;FRUIT & VEGETABLE PROCESSING;FRUIT & VEGETABLE PROCESSING;P30C10;A10012320;0B16O0.P30C10;1135;11-oct-22;;PROCESADORA DE ALIMENTOS M&A SA DE CV;MEXICO;;USD;20,604;;LINE;612,36;1;11-oct-22;??;;;
1135;604;M01 1-SAN MARTIN OBISPO MX;2022;10;352;352;11-oct-22;11-oct-22;PROCESADORA DE ALIMENTOS M&A SA DE CV;1220;194;290;100;NITRITO DE SODIO SACO 22.68 KG (FOOD);1.882,44;KG;0,1;83.389,54;29,56;55.643,20;27.746,34;33,27%;4.047,25;2.700,60;1.346,65;33,27%;0%;Erika Garcia;1084030;BMX Warehouse Sales B;1135;Food & Nutrition;FRUIT & VEGETABLE PROCESSING;FRUIT & VEGETABLE PROCESSING;P30C10;A10012320;0B16O0.P30C10;1135;11-oct-22;;PROCESADORA DE ALIMENTOS M&A SA DE CV;MEXICO;;USD;20,604;;LINE;1882,44;1;11-oct-22;??;;;
1136;604;M03 3-GUADALAJARA MX;2022;10;349;349;11-oct-22;11-oct-22;POLIMEROS Y PINTURAS ALSA;1220;198;110;120;HDK H15 SACO 10 KG (INDUSTRIAL);60;KG;0,9;22.845,72;250,16;15.009,62;7.836,10;34,30%;1.108,80;728,48;380,32;34,30%;0%;Sandra López;1084799;BMX Warehouse Sales B;1136;ACES;Coatings;Multi Coatings;P30A90;PO24439;0B5OC0.P30A90;1136;11-oct-22;;POLIMEROS Y PINTURAS ALSA;MEXICO;N;USD;20,604;;LINE;60;1;11-oct-22;??;;;
1137;604;M02 2-QUERETARO MX;2022;10;388;388;11-oct-22;11-oct-22;POLIESTER Y ABRASIVOS SA DE CV;1220;198;110;115;HDK N 20 SACO 10 KG (INDUSTRIAL);300;KG;0,47;59.463,14;139,15;41.745,52;17.717,62;29,80%;2.886,00;2.026,09;859,91;29,80%;0%;Ricardo Conde;1084120;BMX Warehouse Sales B;1137;Polymers;Plastics;Compounders;P30A90;405;0B50P0.P30A90;1137;11-oct-22;;POLIESTER Y ABRASIVOS SA DE CV;MEXICO;N;USD;20,604;;LINE;300;1;11-oct-22;??;;;
1138;604;M02 2-QUERETARO MX;2022;10;378;378;11-oct-22;11-oct-22;POLIESTER Y ABRASIVOS SA DE CV;1220;196;170;160;AK 350 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);400;KG;0,24;40.795,92;79,28;31.711,22;9.084,71;22,27%;1.980,00;1.539,08;440,92;22,27%;0%;Ricardo Conde;1084120;BMX Warehouse Sales B;1138;Polymers;Plastics;Compounders;P111G0;418;0A51K0.P111G0;1138;11-oct-22;;POLIESTER Y ABRASIVOS SA DE CV;MEXICO;N;USD;20,604;;LINE;400;1;11-oct-22;??;;;
1139;604;M02 2-QUERETARO MX;2022;10;377;377;11-oct-22;11-oct-22;HUTCHINSON AUTOPARTES MEXICO SA DE CV;1220;200;120;115;PERCLOROETILENO TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);1.200,00;KG;0,12;59.834,02;25,12;30.142,28;29.691,73;49,62%;2.904,00;1.462,93;1.441,07;49,62%;0%;Norma Gonzalez;1083817;BMX Warehouse Sales A;1139;Automotive;Autoparts;Bearing Manufacturing;P11HV0;P097038-02;0A58Z0.P11HV0;1139;11-oct-22;;HUTCHINSON AUTOPARTES MEXICO SA DE CV;MEXICO;Y;USD;20,604;;LINE;1200;1;11-oct-22;??;;;
1140;604;M02 2-QUERETARO MX;2022;10;383;383;11-oct-22;11-oct-22;HENKEL CAPITAL SA DE CV;1220;122;999;999;ARADUR 115 BD TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.800,00;KG;0,33;255.159,94;124,62;224.314,44;30.845,50;12,09%;12.384,00;10.886,94;1.497,06;12,09%;0%;Diana Cruz;1083818;BMX Warehouse Sales A;1140;ACES;Adhesives/Sealants;Adhesives;P111G0;4574765308;0D5KC0.P111G0;1140;11-oct-22;;HENKEL CAPITAL SA DE CV;MEXICO;N;USD;20,604;;LINE;1800;1;11-oct-22;??;;;
1147;604;M02 2-QUERETARO MX;2022;10;396;396;11-oct-22;11-oct-22;PPG INDUSTRIES DE MEXICO,SA DE CV;1220;226;120;110;BIO-SOFT N1-3 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.560,00;KG;0,36;241.709,64;105,18;164.088,57;77.622,07;32,11%;11.731,20;7.963,92;3.767,28;32,11%;0%;Diana Cruz;1084589;BMX Warehouse Sales A;1147;ACES;Coatings;Multi Coatings;P111G0;249688;0J5CI0.P111G0;1147;12-oct-22;;PPG INDUSTRIES DE MEXICO,SA DE CV;MEXICO;N;USD;20,604;;LINE;1560;1;12-oct-22;??;;;
1149;604;M02 2-QUERETARO MX;2022;10;397;397;11-oct-22;11-oct-22;PPG INDUSTRIES DE MEXICO,SA DE CV;1220;204;100;115;SOLVESSO 200 TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);400;KG;0,25;41.867,33;43,23;17.291,19;24.576,13;58,70%;2.032,00;839,22;1.192,78;58,70%;0%;Diana Cruz;1084589;BMX Warehouse Sales A;1149;ACES;Coatings;Multi Coatings;P11ZW0;249684;0A5L90.P11ZW0;1149;12-oct-22;;PPG INDUSTRIES DE MEXICO,SA DE CV;MEXICO;N;USD;20,604;;LINE;400;1;12-oct-22;??;;;
1152;604;M02 2-QUERETARO MX;2022;10;366;366;11-oct-22;11-oct-22;NORTH POLE STAR S DE RL DE CV;1220;200;999;999;SOLVENTE ABX;2.000,00;LT;0,11;97.250,88;34,22;68.434,63;28.816,25;29,63%;4.720,00;3.322,42;1.398,58;29,63%;0%;Berenice Toscano;1084055;BMX Warehouse Sales A;1152;Automotive;Tier 1;Automotive Purge & Dilution Solvents;P111G0;PG79959;2G5BM0.P111G0;1152;11-oct-22;;NORTH POLE STAR S DE RL DE CV;MEXICO;N;USD;20,604;;LINE;1,75E+03;8,74E-01;11-oct-22;??;;;
1152;604;M02 2-QUERETARO MX;2022;10;366;366;11-oct-22;11-oct-22;NORTH POLE STAR S DE RL DE CV;1220;200;999;999;MEZCLA PLS 532 TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);3.400,00;LT;0,07;106.481,47;26,1;88.736,75;17.744,72;16,66%;5.168,00;4.306,77;861,23;16,66%;0%;Berenice Toscano;1084055;BMX Warehouse Sales A;1152;Automotive;Tier 1;Automotive Purge & Dilution Solvents;P11HV0;PG79959;2D5UF0.P11HV0;1152;11-oct-22;;NORTH POLE STAR S DE RL DE CV;MEXICO;N;USD;20,604;;LINE;2703;0,795;11-oct-22;??;;;
1153;604;M02 2-QUERETARO MX;2022;10;384;384;11-oct-22;11-oct-22;JERONIMO DELGADILLO ARELLANO;1220;226;130;125;TERGITOL NP-10 SURFACTANTE TAMBOR PLASTICO NUEVO 200 L (INDUSTRIAL);225;KG;0,17;15.903,20;59,74;12.843,15;3.060,05;19,24%;771,85;623,33;148,52;19,24%;0%;Francisco Fernández Romero;1083352;BMX Warehouse Sales D;1153;ACES;Coatings;Coatings Others;P12HU0;OC INTERNA;0A5430.P12HU0;1153;11-oct-22;;JERONIMO DELGADILLO ARELLANO;MEXICO;N;USD;20,604;;LINE;225;1;11-oct-22;??;;;
1153;604;M02 2-QUERETARO MX;2022;10;384;384;11-oct-22;11-oct-22;JERONIMO DELGADILLO ARELLANO;1220;168;160;115;FOAMASTER MO NDW NC TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);181;KG;0,18;13.723,91;61,9;11.204,16;2.519,76;18,36%;666,08;543,79;122,29;18,36%;0%;Francisco Fernández Romero;1083352;BMX Warehouse Sales D;1153;ACES;Coatings;Coatings Others;P111G0;OC INTERNA;0A58R0.P111G0;1153;11-oct-22;;JERONIMO DELGADILLO ARELLANO;MEXICO;N;USD;20,604;;LINE;181;1;11-oct-22;??;;;
1159;604;M03 3-GUADALAJARA MX;2022;10;356;356;11-oct-22;11-oct-22;SANCHEZ TELLEZ JOSE DANIEL;1220;196;170;100;WACKER ELASTOMER 20 N TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);200;KG;0,27;23.158,90;84,4;16.879,07;6.279,82;27,12%;1.124,00;819,22;304,79;27,12%;0%;Francisco Fernández Romero;1084890;BMX Warehouse Sales D;1159;Polymers;Plastics;Polymers Others;P111G0;OCI;0D5LC0.P111G0;1159;11-oct-22;;SANCHEZ TELLEZ JOSE DANIEL;MEXICO;N;USD;20,604;;LINE;200;1;11-oct-22;??;;;
1163;604;M02 2-QUERETARO MX;2022;10;376;376;11-oct-22;11-oct-22;SAYER LACK MEXICANA SA DE CV;1220;192;170;145;VINNOL H 30/48 M SACO 25 KG (INDUSTRIAL);900;KG;0,49;182.754,00;135,58;122.024,92;60.729,08;33,23%;9.000,00;6.009,30;2.990,70;33,23%;0%;Edith Romero;1085133;BMX Warehouse Sales A;1163;ACES;Coatings;Wood Coatings;P30C40;4501405735;0H5LE0.P30C40;1163;11-oct-22;;SAYER LACK MEXICANA SA DE CV;MEXICO;N;USD;20,306;;LINE;900;1;11-oct-22;??;;;
131;604;M02 2-QUERETARO MX;2022;10;373;373;11-oct-22;11-oct-22;FUSION POLYMERS,SA DE CV;1220;192;115;999;EPON RESIN 8111 (E8111) TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);925,344;KG;0,5;187.964,28;174,66;161.622,26;26.343,02;14,01%;9.345,97;8.036,14;1.309,83;14,01%;0%;Edith Romero;1083366;BMX RMA Empaque;131;ACES;Coatings;Coatings Others;P111G0;FP-4201;0G5MB0.P111G0;131;11-oct-22;;FUSION POLYMERS,SA DE CV;MEXICO;N;USD;20,1118;;LINE;925,344;1;11-oct-22;??;;;
131;604;M02 2-QUERETARO MX;2022;10;373;373;11-oct-22;11-oct-22;FUSION POLYMERS,SA DE CV;1220;192;115;999;EPON RESIN 8111 (E8111) TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);925,344;KG;0,5;187.964,28;174,66;161.622,26;26.343,02;14,01%;9.345,97;8.036,14;1.309,83;14,01%;0%;Edith Romero;1083366;BMX Warehouse Sales B;131;ACES;Coatings;Coatings Others;P111G0;FP-4201;0G5MB0.P111G0;131;11-oct-22;;FUSION POLYMERS,SA DE CV;MEXICO;N;USD;20,1118;;LINE;925,344;1;11-oct-22;??;;;
142;604;M02 2-QUERETARO MX;2022;10;374;374;11-oct-22;11-oct-22;FUSION POLYMERS,SA DE CV;1220;192;115;999;EPON RESIN 8111 (E8111) TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);925,344;KG;0,5;187.964,28;174,66;161.622,26;26.343,02;14,01%;9.345,97;8.036,14;1.309,83;14,01%;0%;Edith Romero;1083366;BMX RMA Empaque;142;ACES;Coatings;Coatings Others;P111G0;FP-4235;0G5MB0.P111G0;142;11-oct-22;;FUSION POLYMERS,SA DE CV;MEXICO;N;USD;20,1118;;LINE;925,344;1;11-oct-22;??;;;
142;604;M02 2-QUERETARO MX;2022;10;374;374;11-oct-22;11-oct-22;FUSION POLYMERS,SA DE CV;1220;192;115;999;EPON RESIN 8111 (E8111) TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);925,344;KG;0,5;187.964,28;174,66;161.622,26;26.343,02;14,01%;9.345,97;8.036,14;1.309,83;14,01%;0%;Edith Romero;1083366;BMX Warehouse Sales B;142;ACES;Coatings;Coatings Others;P111G0;FP-4235;0G5MB0.P111G0;142;11-oct-22;;FUSION POLYMERS,SA DE CV;MEXICO;N;USD;20,1118;;LINE;925,344;1;11-oct-22;??;;;
15;604;M02 2-QUERETARO MX;2022;10;367;367;11-oct-22;11-oct-22;AQUITEX, S.A. DE C.V.;1220;196;120;240;BELSIL DM 0.65 TAMBOR METALICO DE ORIGEN 200 L (COSMETICO);300;KG;1;120.288,17;199,49;59.848,22;60.439,96;50,25%;6.006,00;2.988,23;3.017,77;50,25%;0%;Karla Flores;1083869;BMX RMA Empaque;15;Care;Cleaning;Cleaning Others;P111G0;OCL22200089;0D6D60.P111G0;15;11-oct-22;;AQUITEX, S.A. DE C.V.;MEXICO;N;USD;20,028;;LINE;300;1;11-oct-22;??;;;
15;604;M02 2-QUERETARO MX;2022;10;367;367;11-oct-22;11-oct-22;AQUITEX, S.A. DE C.V.;1220;196;120;240;BELSIL DM 0.65 TAMBOR METALICO DE ORIGEN 200 L (COSMETICO);300;KG;1;120.288,17;199,49;59.848,22;60.439,96;50,25%;6.006,00;2.988,23;3.017,77;50,25%;0%;Karla Flores;1083869;BMX Warehouse Sales B;15;Care;Cleaning;Cleaning Others;P111G0;OCL22200089;0D6D60.P111G0;15;11-oct-22;;AQUITEX, S.A. DE C.V.;MEXICO;N;USD;20,028;;LINE;300;1;11-oct-22;??;;;
